,Unnamed: 0,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code,labels
2285,2285,359005.21382349136,APARTMENTS,2,1,53.35083532116104,-6.288019859855255,2155,2541,55,D6,0
2286,2286,149985.8192863234,APARTMENTS,1,2,53.35187950345696,-6.293728751285858,1805,3118,55,D6,0
2287,2287,371282.88800014905,APARTMENTS,2,1,53.35115692743185,-6.297943372828531,2276,2432,55,D6,0
2288,2288,152158.69322811675,APARTMENTS,1,1,53.350663980721,-6.293527601983225,1732,1915,55,D6,0
2289,2289,165303.2254236262,APARTMENTS,1,1,53.35102594823222,-6.286217291134845,2255,2461,55,D6,0
2290,2290,326987.9465217095,HOUSE,2,1,53.34479341448814,-6.281209586895784,2054,1895,55,D6,0
2291,2291,180599.9539164293,HOUSE,1,1,53.33898028683561,-6.280405716093433,2391,1936,55,D6,0
2292,2292,367396.211354079,HOUSE,2,1,53.34128346651418,-6.279953825190076,2343,2613,55,D6,0
2293,2293,167784.90957930472,APARTMENTS,1,1,53.34500341387775,-6.283780561171739,1914,3157,55,D6,0
2294,2294,168056.65112127512,APARTMENTS,1,1,53.34922425749559,-6.286166933650297,1924,2250,55,D6,0
2295,2295,185269.7928656648,APARTMENTS,1,1,53.335796309520354,-6.284681598416992,1544,2178,55,D6,0
2296,2296,447605.2154585602,APARTMENTS,3,1,53.3521885892059,-6.289831648801471,2174,3198,55,D6,0
2297,2297,185106.0761957231,HOUSE,1,2,53.34014696999115,-6.296383406998297,2170,2227,55,D6,0
2298,2298,329043.00379898795,APARTMENTS,2,1,53.34153874219772,-6.289869612059078,2181,2550,55,D6,0
2299,2299,342125.8897526143,HOUSE,2,1,53.34050577630075,-6.279654603467705,1944,2245,55,D6,0
2300,2300,303622.61082169745,HOUSE,2,1,53.34800124500058,-6.290061205995722,1729,2811,55,D6,0
2301,2301,541800.2252276973,APARTMENTS,3,1,53.34523526734694,-6.289443904455437,1916,2312,55,D6,0
2302,2302,150494.7543279288,HOUSE,1,1,53.34575237097532,-6.2874397252750365,2478,2884,55,D6,0
2303,2303,149064.56973473867,APARTMENTS,1,1,53.338462382442,-6.290780587520252,1984,2747,55,D6,0
2304,2304,193820.26782396965,HOUSE,1,1,53.34707168804806,-6.285417707600542,1887,2186,55,D6,0
2305,2305,377370.3913213328,HOUSE,2,1,53.34919035381391,-6.285335602029897,2536,2315,55,D6,0
2306,2306,183968.75280953647,HOUSE,1,1,53.3361853128137,-6.293028999731412,1604,3101,55,D6,0
2307,2307,186498.31682711185,HOUSE,1,1,53.33420179069881,-6.293749691431725,2205,2191,55,D6,0
2308,2308,495913.087559966,HOUSE,3,1,53.34586287448437,-6.296284587511383,1842,3077,55,D6,0
2309,2309,296983.9762896655,APARTMENTS,2,1,53.33874371094196,-6.296023611194284,2354,2017,55,D6,0
2310,2310,160833.23779856178,APARTMENTS,1,1,53.35187279917948,-6.293454920482172,2158,1872,55,D6,0
2311,2311,160648.16558193593,HOUSE,1,1,53.3523383977845,-6.294017890828318,2071,2023,55,D6,0
2312,2312,180909.2610848078,APARTMENTS,1,1,53.35148819921456,-6.290227825130217,2102,2710,55,D6,0
2313,2313,537432.4897420121,HOUSE,3,1,53.3492075773936,-6.284950051552382,1634,2622,55,D6,0
2314,2314,575248.4405791245,APARTMENTS,3,1,53.34970769520183,-6.292612489400011,1842,2773,55,D6,0
2315,2315,581557.2534362004,HOUSE,3,1,53.335989563617865,-6.2898947314184825,1555,2135,55,D6,0
2316,2316,565352.9749103651,APARTMENTS,3,1,53.33382441198143,-6.290049236665295,1729,2479,55,D6,0
2317,2317,460954.9400093264,APARTMENTS,3,1,53.34431915665587,-6.295055796619023,1927,2676,55,D6,0
2318,2318,463206.5374582199,HOUSE,3,1,53.34640486977724,-6.291728756208055,2008,2557,55,D6,0
2319,2319,159668.27094690248,HOUSE,1,1,53.34703096483828,-6.290115114688741,2094,3112,55,D6,0
2320,2320,370315.6266789675,APARTMENTS,2,1,53.32927059147093,-6.291362927677175,1647,2450,55,D6,0
2321,2321,154819.96908655888,HOUSE,1,1,53.334754494624406,-6.289728150879244,2149,2291,55,D6,0
2322,2322,323647.47653148166,HOUSE,2,1,53.33391825426164,-6.298454644669447,2351,2269,55,D6,0
2323,2323,157255.0238321698,HOUSE,1,2,53.33509638059083,-6.297614093201724,1816,2557,55,D6,0
2324,2324,353335.2627885122,HOUSE,2,1,53.35067983435478,-6.288674280881342,1896,2391,55,D6,0
2325,2325,322682.0373489732,APARTMENTS,2,1,53.33465374758188,-6.286199660799599,1881,2568,55,D6,0
2326,2326,170003.78682856663,HOUSE,1,1,53.34202968068456,-6.290830824839966,2296,2689,55,D6,0
2327,2327,540072.9646346301,APARTMENTS,3,2,53.33039004032365,-6.289312497746375,2011,2741,55,D6,0
2328,2328,359188.99531735835,HOUSE,2,1,53.34013383337301,-6.298290115591509,2438,2385,55,D6,0
2329,2329,392249.2042817404,APARTMENTS,2,1,53.34717391904372,-6.296184129903206,2185,3259,55,D6,0
2330,2330,170234.52793118873,HOUSE,1,1,53.34315434005831,-6.2978245846140135,2503,2270,55,D6,0
2331,2331,354344.9835869691,HOUSE,2,1,53.34444796339936,-6.283134631577472,2028,2366,55,D6,0
2332,2332,529079.1983461799,HOUSE,3,1,53.34540323520927,-6.296843891291997,2121,2782,55,D6,0
2333,2333,369495.5641459792,HOUSE,2,1,53.33594216799296,-6.289729578638769,2094,2442,55,D6,0
2334,2334,351592.2889526575,APARTMENTS,2,1,53.350619969192046,-6.283258582046535,2366,2192,55,D6,0
2335,2335,346734.0685577708,APARTMENTS,2,1,53.351173805719554,-6.293947375380731,2123,2935,55,D6,0
2336,2336,148942.80573529613,APARTMENTS,1,2,53.331489313200194,-6.28635539854408,1842,2983,55,D6,0
2337,2337,521066.662535364,APARTMENTS,3,1,53.32970649139215,-6.288696063134096,2322,2907,55,D6,0
2338,2338,318670.8950908229,APARTMENTS,2,2,53.33928380764217,-6.299083500451076,2221,2722,55,D6,0
2339,2339,196402.6592079712,APARTMENTS,1,1,53.33681229876841,-6.282077066957061,1996,2508,55,D6,0
2340,2340,328907.2306393698,APARTMENTS,2,1,53.339281461081896,-6.2918329396197565,1817,2627,55,D6,0
2341,2341,322613.153138678,HOUSE,2,1,53.34070967815399,-6.291722353275898,2506,3091,55,D6,0
2342,2342,148821.63006913644,APARTMENTS,1,1,53.34458337077324,-6.295494669211318,1958,2333,55,D6,0
2343,2343,160936.07855543168,APARTMENTS,1,1,53.34520553773224,-6.284432813143644,2066,2656,55,D6,0
2344,2344,187255.58721711583,HOUSE,1,1,53.329487380556806,-6.289173066330961,2041,2605,55,D6,0
2345,2345,486994.2924301139,HOUSE,3,1,53.348943196425445,-6.29646688480716,1984,2463,55,D6,0
2346,2346,578674.1227587678,APARTMENTS,3,1,53.33877657614213,-6.288550744698133,2095,2384,55,D6,0
2347,2347,149848.40943293142,HOUSE,1,1,53.34229636490552,-6.295256425727579,1750,2121,55,D6,0
2348,2348,184588.83445341152,HOUSE,1,1,53.34780119491939,-6.294759653094567,2160,2943,55,D6,0
2349,2349,157231.1975000841,HOUSE,1,1,53.34710805743256,-6.28695780975352,1801,1973,55,D6,0
2350,2350,175452.19080914246,HOUSE,1,1,53.34161432188698,-6.285890712861025,2042,1909,55,D6,0
2351,2351,161872.46015254926,APARTMENTS,1,1,53.34739129658041,-6.297497942319674,1793,2360,55,D6,0
2352,2352,314083.16850141634,APARTMENTS,2,1,53.34415433457812,-6.296644171208742,2102,2221,55,D6,0
2353,2353,183039.29198832516,APARTMENTS,1,1,53.33706203530653,-6.297198721275631,2377,2624,55,D6,0
2354,2354,465804.8775307204,HOUSE,3,1,53.30053947144732,-6.320760622349261,3361,5561,56,D16,0
2355,2355,489701.5294095696,HOUSE,3,1,53.30336540512724,-6.329977633191173,3248,5236,56,D16,0
2356,2356,457217.6702828051,HOUSE,3,1,53.290847245294046,-6.312632767011612,2918,4615,56,D16,0
2357,2357,425831.5605122685,HOUSE,3,2,53.30098228975905,-6.331719103237536,3206,5648,56,D16,0
2358,2358,538422.8425897375,HOUSE,4,2,53.3134822928139,-6.3137890293559975,3084,2721,56,D16,0
2359,2359,312438.5770928917,HOUSE,2,1,53.301599683432926,-6.307236723468868,2313,4863,56,D16,0
2360,2360,286986.2339028582,HOUSE,2,1,53.30488741741719,-6.316962407068125,3285,3618,56,D16,0
2361,2361,505569.10605144745,HOUSE,3,1,53.300050589257566,-6.310062019039057,2973,5116,56,D16,0
2362,2362,424412.6199875631,HOUSE,3,1,53.29222869626423,-6.319003289155118,3005,4547,56,D16,0
2363,2363,286316.4085212391,HOUSE,2,1,53.30198217284219,-6.325894075784078,3099,3421,56,D16,0
2364,2364,464144.8111583579,HOUSE,3,1,53.29922094448133,-6.313327469104197,3380,5048,56,D16,0
2365,2365,524618.5883657231,HOUSE,4,2,53.28839782016782,-6.317541762731472,2682,3900,56,D16,0
2366,2366,283067.15239913424,HOUSE,2,2,53.29490191982985,-6.306180882687907,2960,4215,56,D16,0
2367,2367,488274.2893372044,HOUSE,3,1,53.29720376820983,-6.3060268337931245,2921,3582,56,D16,0
2368,2368,302552.76423389174,HOUSE,2,2,53.3010384369228,-6.312104661364959,2628,4856,56,D16,0
2369,2369,341983.2998168686,HOUSE,2,1,53.29133755930346,-6.322192910043783,2784,4434,56,D16,0
2370,2370,338610.67162483715,HOUSE,2,2,53.3016521132702,-6.316307254834722,3051,4735,56,D16,0
2371,2371,461463.2950986518,HOUSE,3,1,53.29888949467592,-6.319925896848095,3120,4783,56,D16,0
2372,2372,665776.016641309,HOUSE,4,3,53.3129928021195,-6.316452695423165,3028,4392,56,D16,0
2373,2373,487098.661794894,HOUSE,3,1,53.288481938199,-6.323108156214861,2673,6565,56,D16,0
2374,2374,408726.9044450888,HOUSE,3,1,53.309539567856746,-6.321046069745454,2493,6163,56,D16,0
2375,2375,395408.3608480494,HOUSE,3,1,53.296224040279625,-6.314424035543669,2284,5057,56,D16,0
2376,2376,338402.5727547863,HOUSE,2,1,53.30009805946213,-6.321182553321347,2540,4574,56,D16,0
2377,2377,411260.3280876748,HOUSE,3,2,53.3094787288137,-6.311005248209283,2917,4175,56,D16,0
2378,2378,307577.0139090193,HOUSE,2,2,53.3014836964031,-6.309332568559176,2739,5139,56,D16,0
2379,2379,337916.7588067275,HOUSE,2,1,53.28562453409673,-6.318779172414566,3144,6461,56,D16,0
2380,2380,399603.8596893,HOUSE,3,1,53.28944031819736,-6.329343769275458,3115,5025,56,D16,0
2381,2381,500935.145249159,HOUSE,3,2,53.30691880572199,-6.320411726777575,2810,5571,56,D16,0
2382,2382,261207.64434004595,HOUSE,2,1,53.304500864732965,-6.3086510449559015,3301,5255,56,D16,0
2383,2383,315477.1914351587,HOUSE,2,2,53.295773389022656,-6.333894767301272,3254,5626,56,D16,0
2384,2384,459952.7770681702,HOUSE,3,3,53.300389147286815,-6.306835522646367,3159,3785,56,D16,0
2385,2385,488426.57961604,HOUSE,3,1,53.305782252992856,-6.31481551539032,2343,4961,56,D16,0
2386,2386,301109.3610359551,HOUSE,2,1,53.302596339668,-6.3284860243680665,2745,6110,56,D16,0
2387,2387,409420.1068366081,HOUSE,3,1,53.29007253547347,-6.3181251011520105,2477,4714,56,D16,0
2388,2388,437799.758524469,HOUSE,3,1,53.30215231245031,-6.308455140203881,2849,5800,56,D16,0
2389,2389,456399.71414256655,HOUSE,3,1,53.295258831744015,-6.313378034717475,3042,5278,56,D16,0
2390,2390,474443.2859081285,HOUSE,3,2,53.30865252297152,-6.309635974824951,3047,5387,56,D16,0
2391,2391,417768.3861348905,HOUSE,3,2,53.309758125108296,-6.310216617739347,2776,3851,56,D16,0
2392,2392,442246.06517638295,HOUSE,3,1,53.28926094839113,-6.320901387497462,3077,4807,56,D16,0
2393,2393,444787.4463599832,HOUSE,3,1,53.29257695298127,-6.322521535380898,2290,6484,56,D16,0
2394,2394,541082.7412084431,APARTMENTS,3,1,53.25822544065798,-6.212550583578745,3492,9954,57,Unknown,0
2395,2395,390755.9755789267,HOUSE,2,4,53.2598951909806,-6.2099996631344325,4214,7406,57,Unknown,0
2396,2396,623501.394264972,HOUSE,3,1,53.25019633247879,-6.21910712228729,3366,8732,57,Unknown,0
2397,2397,381209.25640307216,HOUSE,2,1,53.252576639621765,-6.215727700207471,3387,6669,57,Unknown,0
2398,2398,335508.47939064185,HOUSE,2,3,53.25958848443996,-6.209809157678613,2881,7716,57,Unknown,0
2399,2399,415538.848170661,HOUSE,2,2,53.250572408262286,-6.220202389474001,3527,8544,57,Unknown,0
2400,2400,412942.7234205362,HOUSE,2,3,53.25531199840277,-6.213319611432636,3574,9629,57,Unknown,0
2401,2401,339602.29706812475,APARTMENTS,2,3,53.243854068397816,-6.206600568950235,2472,8788,57,Unknown,0
2402,2402,389569.2165982937,HOUSE,2,3,53.25623431297946,-6.199611572959034,2407,8591,57,Unknown,0
2403,2403,417574.86955500895,HOUSE,2,2,53.24691039848323,-6.202483667609461,2797,8902,57,Unknown,0
2404,2404,334677.52684150345,APARTMENTS,2,2,53.25817598897418,-6.193494251126495,3046,7596,57,Unknown,0
2405,2405,514100.8337273243,HOUSE,3,1,53.24618526882465,-6.205916650913223,4129,8415,57,Unknown,0
2406,2406,504518.7891742863,HOUSE,3,3,53.253073818498734,-6.206758831322469,2617,8518,57,Unknown,0
2407,2407,321629.8669355504,APARTMENTS,2,1,53.25218306778584,-6.200056834457073,3093,8712,57,Unknown,0
2408,2408,470928.6980526508,APARTMENTS,3,2,53.25012396224337,-6.210976421917247,3134,7523,57,Unknown,0
2409,2409,189650.5401366673,HOUSE,1,3,53.21973770158454,-6.196472531429229,3227,7419,57,Unknown,8
2410,2410,490927.4110467912,HOUSE,3,3,53.23075719349174,-6.2153933679790585,3054,8207,57,Unknown,8
2411,2411,542804.2097472389,APARTMENTS,3,2,53.24420187242671,-6.22400410923378,2947,8497,57,Unknown,0
2412,2412,714636.2200713116,HOUSE,4,1,53.22231336968261,-6.200903146944395,4503,8627,57,Unknown,8
2413,2413,175421.34134535192,HOUSE,1,1,53.237164977595526,-6.21673317137348,3202,7978,57,Unknown,8
2414,2414,759720.7973500553,APARTMENTS,4,3,53.219286463873246,-6.217034880167388,3145,7896,57,Unknown,8
2415,2415,626075.8155731848,HOUSE,3,3,53.24534043362505,-6.200067101958725,3202,7798,57,Unknown,0
2416,2416,323038.8262182801,APARTMENTS,2,1,53.22483072116001,-6.209334183603961,2895,6253,57,Unknown,8
2417,2417,610350.9525489055,HOUSE,3,4,53.22572045178151,-6.20291191696086,3440,8508,57,Unknown,8
2418,2418,326825.6565962065,APARTMENTS,2,2,53.34042029600651,-6.249765198504384,1869,2471,58,D01,0
2419,2419,679892.5726233373,HOUSE,4,1,53.34145073199807,-6.24830384413216,2204,1638,58,D01,0
2420,2420,184096.3598414137,APARTMENTS,1,1,53.34068097673622,-6.246794270319541,1414,2723,58,D01,0
2421,2421,368561.1099669802,APARTMENTS,2,1,53.34083537272585,-6.247375307120796,1753,2429,58,D01,0
2422,2422,582609.5415058765,APARTMENTS,3,1,53.35048670438221,-6.2397108723119805,1183,2592,58,D01,0
2423,2423,370265.67776562326,APARTMENTS,2,1,53.34739269473865,-6.242278787542939,1538,1206,58,D01,0
2424,2424,314678.55073669285,HOUSE,2,3,53.354554272933086,-6.24109882761084,1650,1970,58,D01,0
2425,2425,377248.6603022175,APARTMENTS,2,1,53.34203596857466,-6.2447129253569456,983,1177,58,D01,0
2426,2426,178235.7275358072,APARTMENTS,1,1,53.34338457352282,-6.243411266436131,1938,1148,58,D01,0
2427,2427,558817.6815087486,HOUSE,3,1,53.34964351034197,-6.242742478245088,1785,3806,58,D01,0
2428,2428,616002.3534970084,APARTMENTS,4,1,53.349345517487606,-6.243288862124703,1095,2210,58,D01,0
2429,2429,196660.71675418213,APARTMENTS,1,1,53.34616890949854,-6.241910001150385,2742,2014,58,D01,0
2430,2430,200436.93430134116,APARTMENTS,1,4,53.349139374922544,-6.238976289185407,2059,2043,58,D01,0
2431,2431,1202586.29929746,APARTMENTS,6,1,53.34939944766416,-6.242990621639277,673,2031,58,D01,0
2432,2432,177514.31892902224,APARTMENTS,1,3,53.34397649161607,-6.244208038704716,1750,1883,58,D01,0
2433,2433,318461.89586245985,APARTMENTS,2,1,53.347870572394704,-6.243819514585167,1117,2576,58,D01,0
2434,2434,502043.47236568417,APARTMENTS,3,1,53.35079084177407,-6.241812559172653,2061,2078,58,D01,0
2435,2435,183249.5139433397,APARTMENTS,1,1,53.34552647510675,-6.241337831414949,1796,1530,58,D01,0
2436,2436,370324.43975234113,APARTMENTS,2,3,53.34880875929384,-6.241578974429265,1596,2025,58,D01,0
2437,2437,156461.2565312406,APARTMENTS,1,2,53.34463316652837,-6.247912766064357,1440,1987,58,D01,0
2438,2438,552288.5286075578,APARTMENTS,3,2,53.344705427963575,-6.245736092721407,2422,1865,58,D01,0
2439,2439,520683.6751795569,APARTMENTS,3,2,53.347625768642665,-6.244319911767931,966,1839,58,D01,0
2440,2440,485635.4149425293,APARTMENTS,3,3,53.34762530932223,-6.253028717285137,2236,3110,58,D01,0
2441,2441,191948.4868232198,APARTMENTS,1,1,53.353390636279926,-6.249619556406915,2412,2734,58,D01,0
2442,2442,182085.4671942432,HOUSE,1,2,53.360630543405705,-6.246357850473299,1452,2179,58,D01,0
2443,2443,501557.2005345655,APARTMENTS,3,1,53.35434890783906,-6.24216565778318,2101,2731,58,D01,0
2444,2444,194452.46508979888,HOUSE,1,1,53.34905805935929,-6.24935393473374,1189,392,58,D01,0
2445,2445,169547.3444098241,APARTMENTS,1,1,53.35601278291717,-6.2454007416593535,795,2002,58,D01,0
2446,2446,495623.7916023107,APARTMENTS,3,2,53.35488916347652,-6.24737471268295,1598,2389,58,D01,0
2447,2447,360969.95326183015,APARTMENTS,2,3,53.35901151193109,-6.248777662902951,2008,1415,58,D01,0
2448,2448,557567.2771862911,HOUSE,3,2,53.35699232051616,-6.246578923355605,1320,1286,58,D01,0
2449,2449,339461.5419209582,APARTMENTS,2,1,53.34739999057209,-6.252567705543101,2349,1233,58,D01,0
2450,2450,312611.8287407571,APARTMENTS,2,3,53.35002407106279,-6.242677097306231,559,2103,58,D01,0
2451,2451,592898.7006825543,HOUSE,3,2,53.35562350736552,-6.249005470898082,1388,2470,58,D01,0
2452,2452,190323.3455321929,HOUSE,1,1,53.353744299833465,-6.24589575446756,1438,1848,58,D01,0
2453,2453,178666.54198669473,APARTMENTS,1,1,53.36022441213283,-6.247618148344813,2173,1825,58,D01,0
2454,2454,352217.53066215705,HOUSE,2,1,53.34291500483692,-6.2463350669342645,1186,831,58,D01,0
2455,2455,514284.9314457874,HOUSE,3,4,53.34913459075979,-6.24575868329019,1151,2114,58,D01,0
2456,2456,329118.616512459,APARTMENTS,2,1,53.34527491082965,-6.248144783159367,2315,2210,58,D01,0
2457,2457,801991.9834074199,APARTMENTS,4,3,53.35999911250414,-6.24647501790059,1865,1169,58,D01,0
2458,2458,543131.4417153297,HOUSE,3,1,53.34459797351452,-6.248055360677648,2635,1674,58,D01,0
2459,2459,594124.2994333543,HOUSE,3,2,53.3471680773863,-6.2436237282236045,1921,2707,58,D01,0
2460,2460,164142.14471768934,APARTMENTS,1,2,53.34986104254818,-6.239046340104976,2338,1439,58,D01,0
2461,2461,367016.58591024566,APARTMENTS,2,3,53.351406021779226,-6.240330065216872,2250,2445,58,D01,0
2462,2462,496608.1687316201,HOUSE,3,1,53.348152983217325,-6.251489421710324,1150,1678,58,D01,0
2463,2463,317185.32393339643,APARTMENTS,2,2,53.34555948331218,-6.245202862289564,2226,2423,58,D01,0
2464,2464,718596.0706506827,HOUSE,4,1,53.35169784977409,-6.242813989329238,1529,1695,58,D01,0
2465,2465,156788.86941006174,APARTMENTS,1,1,53.35579963795801,-6.2498302378854325,2081,2237,58,D01,0
2466,2466,180252.31995076587,APARTMENTS,1,1,53.34749320435795,-6.256381052028682,2633,762,58,D01,0
2467,2467,193311.873251195,APARTMENTS,1,1,53.34164905040139,-6.24943775880425,1983,2267,58,D01,0
2468,2468,564096.7215783418,HOUSE,3,1,53.35482789162621,-6.24449746496698,2015,2260,58,D01,0
2469,2469,831482.5292807509,HOUSE,5,1,53.35500284448776,-6.250859939548357,1810,2109,58,D01,0
2470,2470,343098.0424018422,APARTMENTS,2,3,53.34241353932204,-6.2458814752815215,1366,1423,58,D01,0
2471,2471,171579.37535966482,APARTMENTS,1,1,53.34840047966275,-6.254632005334755,2027,3072,58,D01,0
2472,2472,194901.80622902352,HOUSE,1,1,53.351938036551125,-6.241628857127358,1079,2535,58,D01,0
2473,2473,198779.38803835484,APARTMENTS,1,2,53.34501383851556,-6.251633799713974,1506,1798,58,D01,0
2474,2474,153123.0732453448,APARTMENTS,1,4,53.3464770543261,-6.250641875221295,1771,1728,58,D01,0
2475,2475,173716.57551379898,HOUSE,1,1,53.351145972104526,-6.250195346251732,1506,2215,58,D01,0
2476,2476,157385.81552997112,APARTMENTS,1,1,53.34236965542909,-6.253280296544646,1845,2484,58,D01,0
2477,2477,203285.0724849799,APARTMENTS,1,1,53.34450394163847,-6.2471194805459085,1866,2538,58,D01,0
2478,2478,756029.7549827069,APARTMENTS,4,3,53.34491061389632,-6.254390653050136,1707,2319,58,D01,0
2479,2479,382395.9340478835,HOUSE,2,1,53.35153580559273,-6.253286343560296,2152,2858,58,D01,0
2480,2480,180362.7802774099,APARTMENTS,1,1,53.346004253215504,-6.241655210750241,1287,2738,58,D01,0
2481,2481,758242.9474617932,APARTMENTS,4,1,53.34806593466915,-6.247027658599615,1854,1487,58,D01,0
2482,2482,579790.1321996199,HOUSE,3,1,53.35964910366213,-6.242688434127278,1940,1527,58,D01,0
2483,2483,459105.26328773465,HOUSE,3,1,53.35586566866459,-6.243443069198404,2146,2414,58,D01,0
2484,2484,200697.91527449177,HOUSE,1,1,53.358019927983456,-6.245735378312882,2128,1258,58,D01,0
2485,2485,494526.37832865096,HOUSE,3,2,53.348467100065626,-6.246448272906001,1921,1304,58,D01,0
2486,2486,640228.291856342,HOUSE,4,1,53.36031612508981,-6.242891518163623,2121,1931,58,D01,0
2487,2487,387167.9322812866,APARTMENTS,2,1,53.359143661535576,-6.244673906116429,1209,2914,58,D01,0
2488,2488,384154.2419321782,APARTMENTS,2,1,53.35470774428789,-6.242923969187885,1579,1841,58,D01,0
2489,2489,587633.4684160749,HOUSE,3,2,53.35575959114741,-6.241788866652907,1871,1423,58,D01,0
2490,2490,319916.9082460884,HOUSE,2,1,53.35573138282224,-6.247228959597004,1352,2968,58,D01,0
2491,2491,163620.05424011673,APARTMENTS,1,1,53.352180074692136,-6.2468714679946284,1692,2747,58,D01,0
2492,2492,568905.6151959263,HOUSE,3,2,53.34912542690366,-6.245409953565852,2068,2408,58,D01,0
2493,2493,202413.2102618079,HOUSE,1,2,53.34916949142557,-6.2460662127529805,2912,1877,58,D01,0
2494,2494,613286.5374077522,APARTMENTS,4,4,53.35745861873745,-6.250402259430939,2031,3378,58,D01,0
2495,2495,156335.99933831877,HOUSE,1,1,53.35467711612254,-6.250200029329531,2307,1444,58,D01,0
2496,2496,332768.3832937805,HOUSE,3,1,53.34368110622988,-6.393466649094182,4131,8498,59,D10,0
